date,open,close,high,low,volume,money
2006-07-24,1715.84,1732.19,1737.6,1697.61,277643300,1850936508
2006-07-25,1733.75,1753.54,1760.1,1733.75,307546000,2106130331
2006-07-26,1757.78,1745.09,1762.5,1741.66,257201900,1701342633
2006-07-27,1743.43,1716.15,1752.49,1706.91,280073500,1885925868
2006-07-28,1715.82,1698.34,1723.41,1680.93,279881300,1931352590
2006-07-31,1694.18,1627.86,1694.18,1625.91,318609000,2034331319
2006-08-01,1627.72,1619.83,1641.97,1614.45,253796100,1616647370
2006-08-02,1618.58,1604.44,1627.95,1580.6,256485600,1622471512
2006-08-03,1605.35,1602.83,1612.92,1588.25,176828400,1111683017
2006-08-04,1603.01,1574.07,1611.9,1571.18,207538400,1246481204
2006-08-07,1561.71,1551.39,1572.31,1547.4,224305100,1351289740
2006-08-08,1554.09,1588.38,1588.38,1554.09,188138300,1165683164
2006-08-09,1590.54,1580.93,1592.34,1576.71,154160800,959890833
2006-08-10,1582.98,1609.38,1609.38,1582.34,203920100,1270679387
2006-08-11,1611.37,1613.31,1617.89,1599.24,186026200,1180053082
2006-08-14,1613.16,1586.7,1619.83,1577.07,229860500,1453582222
2006-08-15,1583.63,1610.6,1610.6,1577.52,231124200,1446775014
2006-08-16,1614.31,1636.39,1637.51,1607.96,315946700,2037134598
2006-08-17,1634.62,1623.42,1634.62,1609.69,190775900,1222096371
2006-08-18,1619.64,1614.17,1633.26,1612.9,176278500,1090341986
2006-08-21,1567.27,1615.06,1615.06,1561.31,211557200,1364280530
2006-08-22,1614.04,1633.25,1638.47,1609.71,221635800,1461962624
2006-08-23,1633.43,1628.8,1641.0,1624.79,232866300,1417644326
2006-08-24,1627.36,1631.59,1634.13,1613.08,141214200,864444011
2006-08-25,1633.19,1640.24,1647.47,1629.25,239995900,1568678943
2006-08-28,1642.78,1689.2,1691.16,1642.78,362674200,2438023266
2006-08-29,1692.3,1692.96,1726.67,1690.04,413110200,2799977566
2006-08-30,1688.65,1702.84,1707.86,1678.32,270638800,1714027304
2006-08-31,1704.27,1714.72,1719.24,1702.33,316232600,1887495127
2006-09-01,1718.16,1692.65,1720.94,1682.76,317926400,1930089964
2006-09-04,1688.1,1715.79,1715.79,1688.07,261393000,1637750047
2006-09-05,1719.37,1707.03,1722.62,1701.06,282504300,1716921749
2006-09-06,1706.56,1714.46,1717.47,1695.86,378947900,2471704102
2006-09-07,1714.13,1687.58,1714.69,1682.65,250550800,1562071192
2006-09-08,1687.26,1683.24,1696.26,1679.33,178267100,1235331991
2006-09-11,1682.89,1692.76,1692.76,1665.42,250893300,1713191307
2006-09-12,1693.54,1708.27,1711.74,1691.46,312049100,2087473680
2006-09-13,1709.16,1696.19,1721.6,1696.14,325430200,2120294294
2006-09-14,1692.51,1684.52,1701.24,1666.99,219948200,1442927885
2006-09-15,1683.34,1718.49,1719.22,1680.46,309422600,1922600238
2006-09-18,1725.34,1745.97,1746.03,1723.04,348760400,2127501388
2006-09-19,1750.08,1736.05,1756.85,1732.69,264849800,1689400277
2006-09-20,1733.66,1743.84,1749.99,1722.11,256006400,1660197533
2006-09-21,1745.84,1755.21,1764.06,1743.58,343823200,2136737618
2006-09-22,1756.03,1739.11,1760.8,1737.67,264360100,1697306722
2006-09-25,1737.18,1726.07,1746.22,1718.45,207934300,1346706216
2006-09-26,1723.07,1701.81,1725.14,1692.61,197923400,1290850247
2006-09-27,1701.88,1715.7,1716.24,1694.7,201977900,1303805369
2006-09-28,1719.16,1734.42,1740.68,1715.9,254547500,1738660302
2006-09-29,1736.54,1759.35,1764.31,1736.54,339368500,2408817269
2006-10-09,1775.68,1777.49,1789.06,1762.59,376203000,2671609467
2006-10-10,1781.66,1778.76,1791.33,1767.58,457730600,2939833599
2006-10-11,1778.04,1788.57,1793.2,1773.84,372633300,2406427844
2006-10-12,1789.44,1782.92,1795.51,1772.23,564993800,3203442581
2006-10-13,1780.4,1787.39,1790.92,1777.12,347036600,2046358038
2006-10-16,1786.56,1777.46,1795.41,1772.41,353489300,2256050414
2006-10-17,1777.32,1782.85,1798.83,1773.06,328043500,2089815669
2006-10-18,1782.7,1818.9,1818.9,1781.67,354353800,2250048283
2006-10-19,1818.86,1826.83,1839.36,1815.03,315351700,2239362414
2006-10-20,1827.2,1830.0,1834.66,1817.2,315837700,2120119434
2006-10-23,1829.97,1792.23,1835.12,1780.16,326067000,2205654072
2006-10-24,1795.02,1831.36,1831.44,1795.02,289704900,1967453780
2006-10-25,1836.44,1840.7,1858.12,1826.22,385059100,3007054401
2006-10-26,1841.53,1851.71,1857.02,1827.91,324387700,2175290512
2006-10-27,1852.13,1841.09,1867.73,1832.58,369786305,2621432476
2006-10-30,1841.23,1854.76,1857.49,1833.09,517161300,3179409730
2006-10-31,1857.66,1875.61,1878.49,1857.66,459733000,3119958105
2006-11-01,1878.43,1894.03,1894.2,1868.28,464817500,3190960832
2006-11-02,1896.96,1899.9,1902.53,1880.14,538447300,3437850591
2006-11-03,1899.66,1913.82,1929.82,1899.66,545917200,3629996383
2006-11-06,1901.38,1951.82,1951.82,1889.06,567287200,3714764889
2006-11-07,1958.33,1958.33,1961.06,1924.75,580423600,4084743418
2006-11-08,1956.8,1920.7,1956.8,1919.1,358885400,2536631769
2006-11-09,1911.79,1954.47,1958.2,1906.95,369258100,2662049876
2006-11-10,1956.72,1918.9,1968.79,1906.05,514225100,3639199403
2006-11-13,1909.85,1869.56,1927.92,1858.83,429866600,3033286285
2006-11-14,1867.55,1879.59,1881.65,1826.78,349431000,2400003451
2006-11-15,1878.88,1949.61,1950.39,1877.34,434274000,3044127501
2006-11-16,1956.96,1952.19,1989.61,1950.65,561369500,4070561605
2006-11-17,1945.69,2003.78,2003.78,1935.53,461800900,3379741020
2006-11-20,2012.07,2062.07,2062.24,2012.07,633664200,4817980179
2006-11-21,2060.24,2080.54,2080.63,2024.87,614382000,4476550657
2006-11-22,2079.11,2075.39,2100.99,2062.09,626004200,4484061934
2006-11-23,2073.25,2088.0,2104.9,2067.13,525818600,3678082513
2006-11-24,2084.26,2083.34,2091.39,2054.63,531052800,3968483689
2006-11-27,2079.03,2119.47,2119.47,2075.49,567983400,4278368500
2006-11-28,2117.16,2106.23,2131.34,2092.09,474048300,3673817467
2006-11-29,2075.01,2136.06,2148.6,2054.4,487133900,3676277774
2006-11-30,2141.96,2225.16,2225.16,2141.96,741502300,5541634619
2006-12-01,2237.58,2255.78,2285.43,2237.58,725926300,5788753914
2006-12-04,2257.17,2311.4,2311.4,2254.15,788848200,5870922043
2006-12-05,2315.21,2325.1,2358.72,2301.12,759716600,6004701641
2006-12-06,2327.09,2282.59,2333.85,2216.72,772360700,5965378805
2006-12-07,2272.48,2280.01,2331.3,2262.49,852803000,6491600434
2006-12-08,2254.86,2211.34,2281.19,2210.23,726111100,5620717841
2006-12-11,2210.3,2319.61,2319.61,2208.39,611388100,4609285673
2006-12-12,2330.52,2334.72,2356.41,2287.05,651297900,5090794071
2006-12-13,2335.24,2336.63,2347.04,2299.04,569645700,4434636275
2006-12-14,2340.41,2349.84,2355.75,2326.43,563944200,4240591608
2006-12-15,2356.91,2398.78,2401.93,2346.28,668658200,5416816047
2006-12-18,2405.14,2468.26,2476.05,2405.14,814709600,6499795862
2006-12-19,2477.5,2469.49,2492.59,2416.32,736642400,6034796411
2006-12-20,2453.82,2496.22,2496.51,2424.53,591039600,4752505303
2006-12-21,2492.56,2466.48,2495.84,2461.86,642939100,5051081975
2006-12-22,2453.2,2436.5,2470.08,2430.87,480153500,3709774587
2006-12-25,2437.74,2475.12,2521.66,2437.74,539138700,4734933449
2006-12-26,2476.59,2466.77,2503.82,2435.54,560746600,4532846856
2006-12-27,2466.29,2501.39,2514.09,2466.22,521099100,4158915094
2006-12-28,2509.68,2483.5,2541.96,2468.52,503646400,4279644920
2006-12-29,2495.4,2552.9,2564.72,2495.4,769252700,6325437922
2007-01-04,2580.86,2598.33,2672.25,2580.86,1185615900,9372990933
2007-01-05,2583.48,2607.99,2639.18,2549.97,1001090200,8002670365
2007-01-08,2604.4,2689.52,2690.3,2604.4,908395700,7855051858
2007-01-09,2702.88,2785.56,2794.82,2686.15,924244600,7865559752
2007-01-10,2804.4,2902.62,2902.62,2804.4,995194600,9152081831
2007-01-11,2896.4,2854.91,2942.04,2848.72,908677200,8353715541
2007-01-12,2838.81,2780.46,2888.29,2758.43,869009100,7582711484
2007-01-15,2779.51,2960.16,2960.38,2779.51,799644400,7642549420
2007-01-16,2982.82,3087.53,3096.3,2956.43,863581700,8012617537
2007-01-17,3089.41,2995.09,3094.08,2940.82,1120239100,11074000929
2007-01-18,2957.86,2986.24,3001.7,2862.43,904894200,9508473275
2007-01-19,2989.03,3075.08,3075.08,2989.03,1008174900,9788490662
2007-01-22,3104.27,3208.51,3208.51,3088.18,1082306800,10353072814
2007-01-23,3228.57,3245.35,3257.64,3110.76,1156771100,10879776512
2007-01-24,3243.43,3289.97,3326.46,3210.06,985600200,9256921608
2007-01-25,3242.76,3156.87,3269.1,3151.91,973410000,9429356840
2007-01-26,3112.17,3241.18,3252.7,3039.14,903382600,8808551462
2007-01-29,3255.38,3282.17,3314.14,3234.61,904578000,9225068397
2007-01-30,3282.04,3225.78,3296.72,3214.2,815239200,8761361040
2007-01-31,3211.37,2989.7,3211.37,2972.47,857694100,8735530418
2007-02-01,2940.17,2987.13,3018.12,2885.24,652363900,6473062366
2007-02-02,2986.7,2847.84,2996.45,2844.05,644047600,6247694431
2007-02-05,2833.96,2849.24,2870.66,2788.12,490547900,5091340103
2007-02-06,2855.05,2879.89,2881.89,2749.95,682876400,6972506020
2007-02-07,2898.79,2965.89,2987.72,2898.79,738688600,7316371280
2007-02-08,2975.65,3020.6,3020.94,2950.56,741080600,7227729747
2007-02-09,3029.91,2995.21,3029.91,2957.5,574230800,5721140443
2007-02-12,2993.62,3121.78,3121.78,2985.12,607604800,5988309788
2007-02-13,3140.08,3161.88,3171.58,3120.94,550724100,5699675488
2007-02-14,3168.41,3248.93,3248.93,3161.99,680065500,6896171552
2007-02-15,3270.82,3335.95,3336.12,3270.82,769315100,7827780292
2007-02-16,3361.53,3349.29,3414.11,3322.64,794129700,8495535273
2007-02-26,3355.77,3395.48,3399.77,3306.7,718623500,7614770271
2007-02-27,3414.75,3085.75,3419.92,3084.62,1237680300,12678535673
2007-02-28,3021.54,3199.72,3221.24,3021.54,897285300,9103748921
2007-03-01,3216.13,3080.57,3216.13,3046.02,875189600,8352567811
2007-03-02,3083.54,3125.53,3152.45,3062.76,580406000,5948406307
2007-03-05,3122.93,3137.97,3194.92,3027.4,756290600,7843338291
2007-03-06,3117.35,3167.24,3193.8,3089.56,516899600,5215283823
2007-03-07,3194.32,3239.44,3243.1,3194.32,727175200,6739230222
2007-03-08,3253.72,3290.06,3293.42,3214.9,784836100,7069393951
2007-03-09,3294.64,3252.84,3299.61,3223.72,777973200,7514474637
2007-03-12,3242.43,3252.3,3252.3,3175.2,769278300,7526707130
2007-03-13,3254.0,3307.2,3309.65,3239.95,825011400,8057674272
2007-03-14,3267.53,3243.52,3278.08,3174.95,796144500,7744908937
2007-03-15,3247.48,3310.1,3315.6,3247.48,786233300,8486925004
2007-03-16,3326.07,3278.04,3339.04,3228.73,837634900,8551410386
2007-03-19,3177.39,3341.39,3354.57,3161.87,798598200,8479914905
2007-03-20,3351.71,3378.7,3381.98,3331.38,847989800,9370921573
2007-03-21,3401.8,3417.09,3431.42,3377.85,826437600,9358156590
2007-03-22,3433.7,3432.72,3473.52,3421.99,1095032100,12116875957
2007-03-23,3444.54,3483.12,3490.01,3396.57,1115364200,12117008951
2007-03-26,3500.08,3544.5,3544.76,3493.3,882650100,9691673927
2007-03-27,3555.76,3545.39,3562.26,3523.63,913800900,10607805207
2007-03-28,3544.64,3543.83,3574.93,3407.67,1021415500,11579853537
2007-03-29,3556.7,3507.01,3573.5,3501.93,996274200,11871489636
2007-03-30,3497.17,3507.35,3528.81,3465.97,713686800,8596687698
2007-04-02,3517.94,3628.53,3628.53,3517.94,867525600,10592123841
2007-04-03,3651.22,3689.91,3690.39,3632.16,990674900,11964729184
2007-04-04,3695.08,3718.41,3739.92,3674.51,900865000,11150491011
2007-04-05,3715.17,3748.78,3755.14,3697.84,820365500,9819556201
2007-04-06,3723.37,3778.94,3787.73,3704.36,884599300,10643825316
2007-04-09,3803.05,3845.07,3863.7,3803.05,1098190500,13231067553
2007-04-10,3858.47,3909.76,3911.11,3784.0,1088597400,13921409279
2007-04-11,3927.31,3979.36,3979.36,3888.27,1204411400,16104294748
2007-04-12,3990.83,4056.74,4056.74,3953.55,1286441100,17188466827
2007-04-13,4056.39,4030.78,4084.76,4012.81,1190248000,15592713687
2007-04-16,4044.42,4126.38,4126.74,4044.42,1040850000,14148008301
2007-04-17,4156.5,4170.6,4189.35,4044.34,1340819900,18341382121
2007-04-18,4178.03,4247.29,4257.11,4127.17,1395508000,19121379490
2007-04-19,4237.88,4040.74,4237.88,3927.68,1380320700,19061880005
2007-04-20,4055.05,4217.47,4241.87,4055.05,1080687200,14902957547
2007-04-23,4259.91,4389.71,4406.33,4259.91,1210504300,16830324681
2007-04-24,4441.31,4427.75,4492.42,4381.2,1428306900,19953301054
2007-04-25,4406.22,4424.0,4436.52,4320.55,1160489100,15425540218
2007-04-26,4442.98,4484.0,4495.83,4440.05,1020437100,15022751418
2007-04-27,4481.3,4385.53,4484.1,4361.43,848194600,12157167807
2007-04-30,4398.25,4441.28,4451.49,4357.08,1075567400,16137132918
2007-05-08,4550.56,4675.12,4676.51,4529.2,1305361100,20534918893
2007-05-09,4711.32,4733.12,4745.2,4532.24,1480473700,23149678772
2007-05-10,4752.54,4798.52,4823.1,4707.95,1299926000,19796670745
2007-05-11,4750.33,4779.15,4793.32,4657.09,974458300,15187883475
2007-05-14,4727.49,4893.09,4942.37,4678.61,1062535000,17139076500
2007-05-15,4902.98,4730.48,4931.77,4720.25,931917800,15173617838
2007-05-16,4699.13,4825.22,4827.42,4619.5,895319100,13519632149
2007-05-17,4864.86,4982.59,5000.99,4850.93,1153624000,17291840232
2007-05-18,4990.31,5023.97,5073.99,4939.1,1036681900,16175469405
2007-05-21,4831.93,5107.88,5149.13,4822.11,1170167400,18473998068
2007-05-22,5123.12,5196.56,5237.06,5115.65,1516649000,23665363404
2007-05-23,5210.98,5315.99,5321.77,5172.96,1212028900,19576081298
2007-05-24,5346.51,5277.07,5389.83,5179.3,1269614700,20857732987
2007-05-25,5235.6,5336.4,5338.28,5225.99,1116060311,17294278591
2007-05-28,5381.49,5474.59,5503.88,5381.49,1307967178,23576457899
2007-05-29,5509.84,5684.03,5684.03,5509.84,1266269749,24729558163
2007-05-30,5338.09,5323.61,5636.44,5222.47,1607665300,30830156537
2007-05-31,5260.58,5503.17,5580.6,5051.88,1637721100,31139394819
2007-06-01,5605.85,5361.48,5697.73,5316.61,1624925400,32373041685
2007-06-04,5341.84,4909.75,5372.42,4907.98,1144466800,20686868842
2007-06-05,4746.97,5179.4,5179.4,4506.77,1576127800,24776496927
2007-06-06,5221.37,5340.33,5357.58,5056.43,1293849900,22596239180
2007-06-07,5360.38,5498.44,5510.59,5346.94,1160431200,22025641763
2007-06-08,5504.96,5560.13,5592.72,5435.18,1143643600,21533564280
2007-06-11,5612.05,5740.89,5753.86,5603.81,1166043200,22863376499
2007-06-12,5781.34,5927.34,5929.93,5584.81,1364490100,26115237490
2007-06-13,5984.08,6032.6,6118.07,5981.31,1377224200,26756475915
2007-06-14,5998.13,5961.1,6064.52,5860.18,998414300,19949376621
2007-06-15,5926.75,5989.99,6023.16,5901.02,746366243,14471925154
2007-06-18,6110.26,6193.83,6195.15,6110.26,1026106333,21492352802
2007-06-19,6195.23,6258.84,6260.81,6131.38,911500973,18156838556
2007-06-20,6290.18,6146.08,6350.75,6093.27,1293731019,23679050107
2007-06-21,6114.01,6147.49,6222.73,6032.47,911891200,17004980563
2007-06-22,6106.95,5881.96,6121.74,5761.34,1015315900,18035700412
2007-06-25,5846.42,5611.78,5933.75,5563.8,904225800,16656018953
2007-06-26,5497.97,5675.06,5675.06,5406.48,719296700,12242662406
2007-06-27,5717.41,5891.32,5906.99,5678.88,805102100,15135509678
2007-06-28,5892.1,5612.87,5931.9,5604.7,813019100,14687155742
2007-06-29,5587.54,5614.38,5751.48,5513.59,753103400,16366055003
2007-07-02,5580.18,5567.2,5670.23,5414.4,527727700,9908569224
2007-07-03,5610.29,5715.35,5728.64,5573.26,573266900,11289486514
2007-07-04,5727.33,5606.39,5764.16,5573.93,571101000,11281722225
2007-07-05,5504.39,5235.16,5556.67,5232.28,567255300,9966333739
2007-07-06,5194.83,5486.57,5494.07,5126.16,619153400,10770324606
2007-07-09,5534.33,5684.53,5722.32,5532.27,708206300,13865453842
2007-07-10,5696.53,5584.87,5711.62,5568.6,687168400,13033189813
2007-07-11,5559.57,5655.27,5668.11,5544.88,492472400,9275284128
2007-07-12,5658.68,5660.31,5717.97,5608.33,350747100,6520198042
2007-07-13,5662.03,5645.85,5672.1,5600.2,269277900,4656004118
2007-07-16,5637.41,5448.37,5643.96,5448.36,360464600,6565014043
2007-07-17,5421.39,5605.4,5639.39,5380.24,422965300,8055644959
2007-07-18,5608.63,5621.98,5727.74,5557.25,497124200,10528956793
2007-07-19,5593.59,5584.31,5646.39,5557.06,336826700,6405626795
2007-07-20,5580.01,5853.8,5856.64,5580.01,629664000,11988977062
2007-07-23,5911.09,6190.38,6191.06,5911.09,1062380000,19589935543
2007-07-24,6253.6,6201.87,6337.96,6171.41,1031064000,18808077480
2007-07-25,6212.63,6310.2,6310.51,6181.15,769929400,16168262760
2007-07-26,6351.18,6418.35,6440.24,6289.87,793874800,16368486738
2007-07-27,6372.77,6478.13,6502.95,6302.66,830772700,16609951379
2007-07-30,6469.16,6710.4,6770.55,6469.16,980511700,20714612553
2007-07-31,6704.87,6771.61,6789.38,6629.74,876457900,18888950347
2007-08-01,6794.96,6569.7,6856.64,6501.51,918326600,19240104810
2007-08-02,6612.73,6881.6,6881.6,6612.73,722374700,15845016650
2007-08-03,6936.46,7121.81,7164.02,6936.46,851211100,20335372147
2007-08-06,7188.57,7324.85,7324.85,7162.32,963333500,22085166520
2007-08-07,7333.76,7288.95,7397.89,7151.26,1104681700,25255545317
2007-08-08,7203.98,7134.55,7257.15,6979.98,838670800,20252965155
2007-08-09,7134.36,7353.13,7359.32,7134.36,819048000,18896503611
2007-08-10,7327.75,7213.39,7327.75,7079.31,1008245100,21201091510
2007-08-13,7175.15,7135.2,7203.44,7040.87,729361500,17424598595
2007-08-14,7119.16,7232.21,7248.1,7096.96,564102600,13670923339
2007-08-15,7267.86,7207.92,7306.58,7066.49,646089400,15173781212
2007-08-16,7145.14,7065.78,7152.54,6990.86,616258300,15122398104
2007-08-17,7010.8,6901.61,7140.15,6884.85,572813300,13967927679
2007-08-20,7070.02,7289.22,7289.84,7070.02,734008300,16608048430
2007-08-21,7347.86,7380.98,7415.41,7298.72,802878500,18845371866
2007-08-22,7313.67,7571.99,7614.62,7298.34,917295000,24010972365
2007-08-23,7622.02,7690.14,7728.13,7551.05,851282900,22724951881
2007-08-24,7717.58,7799.13,7830.69,7717.58,685486700,16835403562
2007-08-27,7844.26,7860.23,7920.33,7790.71,781683700,18660215795
2007-08-28,7841.85,7890.07,7912.96,7707.63,825448500,18796548715
